id,PaginaWeb,Ciudad,Fecha Scrap,tipo_propiedad,area_m2,recamaras,estacionamientos,operacion,precio,mantenimiento,direccion,ubicacion_url,titulo,descripcion,anunciante,codigo_anunciante,codigo_inmuebles24,tiempo_publicacion,area_total,area_cubierta,banos_icon,estacionamientos_icon,recamaras_icon,medio_banos_icon,antiguedad_icon,Características generales,Servicios,Amenidades,Exteriores,,
2057,Inm24,,01/04/2025,Departamento,186m²,2,2,venta,"ventaMN 6,300,000",,"Departamento EN Venta EN Jardines DEL Bosque, Guadalajara, Jalisco,  Jardines del Bosque, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.664470000000001,-103.378538300000002&zoom=16&markers=20.664470000000001,-103.378538300000002&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=ZTOO-PVn515_2EjWlzCAxAKWdlA=&channel=rpfic-i24",Departamento en Venta,"CONECTADO CON: COL. AMERICANA, CHAPALITA, CHAPULTEPEC, LAZARO CARDENAS. DEPARTAMENTO EN VENTA, DESDE 6,300,000 DISTRIBUCIÓN: Sala, Comedor, Cocina abierta,2 recámaras, 2 baños, Área de servicio, 2 cajones en sótano, Bodega en sótano Amenidades: Seguridad 24 hrs Elevador Paneles solares Calentador solar Solo 12 depertamentos",Bless Inmobiliaria,BAP6859672,146004151,Publicado hace 37 días,155 m² tot.,186 m² cub.,2 baños,2 estac.,2 rec.,,A estrenar,Cocina integral,Area de lavandería; Seguridad privada; Servicios básicos (agua/luz),,,20.66447,-103.378538
2058,Inm24,,01/04/2025,Departamento,80m²,2,1,venta,"ventaMN 4,600,000",,"Av. de las Américas,  Providencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.686268334217050,-103.373754094165020&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=DRGguCBBC_WizZlYdI8mQZoUdQw=&channel=rpfic-i24",Venta Depto. Col. Ladrón de Guevara,Explora comunidades de uso mixto vive trabaja y compra en un ambiente moderno y seguro Amenidades excepcionales y seguridad tu nuevo proyecto de vida.,Eladio Guzmán,5QPAHH,143244527,Publicado hace más de 1 año,80 m² tot.,80 m² cub.,2 baños,1 estac.,2 rec.,,A estrenar,Elevador : 3; Alberca; Escuelas Cercanas; Mascotas; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente; Piso en el que se encuentra : 4; Número de departamentos : 237; Ubicación : Frente,Gimnasio; Seguridad privada; Área de Juegos Infantiles,Closets : 2; Salón de usos múltiples,Asador; Jardín Privado,20.686268,-103.373754
2059,Inm24,,01/04/2025,Departamento,79m²,2,1,venta,"ventaMN 5,395,000","Mantenimiento MN 1,750","José María Morelos al 2238,  Arcos Vallarta, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.675871300000000,-103.382223899999999&zoom=16&markers=20.675871300000000,-103.382223899999999&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=1vO3CO-c1fgxzvZ09l_7IqkCfNI=&channel=rpfic-i24",Departamento Nuevo Kartesia,"Departamento en Venta | Kartesia – Arcos Vallarta, Guadalajara2 Recámaras · 2 Baños · 79 m² · Piso 11 (mismo nivel que amenidades) Departamento totalmente nuevo dentro del desarrollo Kartesia, uno de los más modernos y exclusivos de Guadalajara. Ubicado en el piso 11, con acceso directo a las amenidades del desarrollo, ideal para quienes buscan comodidad, estilo y excelente ubicación. Características del departamento: Superficie: 79 m² 2 recámaras con excelente iluminación natural 2 baños completos con acabados modernos 1 cajón de estacionamiento subterráneo Distribución funcional y diseño contemporáneo Amenidades en el mismo nivel: Alberca tipo infinity Asoleaderos Terraza con área de asadores y fogatero Lobby elegante Ciclopuerto Seguridad 24/7 y acceso controlado Ubicación privilegiada: Av. José María Morelos 2238-Sur, Col. Arcos Vallarta, Guadalajara Cerca de Glorieta Minerva, Centro Magno, Av. Vallarta, Av. Hidalgo, Av. La Paz, Providencia, Zona Americana y Zona Financiera. Zona rodeada de restaurantes, cafeterías, comercios y centros de trabajo. Precio de venta: $5,395,000 MXN Una excelente oportunidad para vivir o invertir en una zona de alta plusvalía. Agenda tu visita hoy mismo.",Bull Asesores,BAP6889800,146118053,Publicado hace 24 días,79 m² tot.,79 m² cub.,2 baños,1 estac.,2 rec.,,A estrenar,Estado de conservación : Excelente,,,,20.675871,-103.382224
2060,Inm24,,01/04/2025,Departamento,110m²,2,2,venta,"ventaMN 6,247,000",,"Río de Janeiro,  Providencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.699696300000000,-103.377894600000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=E4KJQLYHEnJ71v3BH0Xpm4dJ9jc=&channel=rpfic-i24",Venta Depto. Col. Providencia,"Providencia, enclave exclusivo en Guadalajara, perfecto para un estilo de vida de lujo en familia, en la zona financiera con todos los servicios......",ALESSIA DELGADILLO,3MN8JS,91348798,Publicado hace más de 1 año,,110 m² cub.,2 baños,2 estac.,2 rec.,,A estrenar,Elevador : 1; Caseta de guardia; Cuartos de servicio; Jacuzzi; Escuelas Cercanas; Cocina integral; Estado de conservación : Excelente; Piso en el que se encuentra : 5; Número de departamentos : 35; Ubicación : Frente,Seguridad privada,Closets : 2,,20.699696,-103.377895
2061,Inm24,,01/04/2025,Departamento,71m²,1,1,venta,"ventaMN 3,800,000","Mantenimiento MN 2,346","C. José Guadalupe Zuno Hernández 1860,  Americana, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.670734600000000,-103.365753500000000&zoom=16&markers=20.670734600000000,-103.365753500000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=AazhECIbQveQium9mkRxFA8QJq0=&channel=rpfic-i24",Departamento en Venta Col. Americana,"Trato directo. Departamento nuevo de una recámara, listo para estrenar. A dos cuadras de Avenida Chapultepec, en calle tranquila, y rodeado de restaurantes y cafés. Cocina amplia, sala y comedor. Techos altos y ventanales que permiten la entrada de luz, corriente de aire y dan sensación de amplitud en todo el departamento. Medio baño para visitas. Una recamara con walk-in closet y baño completo. Zona de lavado dentro de un closet amplio, cerrado. Balcón de 5 metros cuadrados con linda vista a la ciudad de Guadalajara. El departamento no tiene vecinos contiguos ni arriba ni a los lados. Estilo arquitectónico contemporáneo e instalaciones completamente eléctricas. El edificio es de solo cuatro pisos con elevador y un roof garden común. Dos niveles de estacionamiento accesibles mediante elevador de automóviles. Tiene ciclopuerto. El departamento incluye un cajón de estacionamiento (5.29 x 2.50) y una bodega en el sótano (2.10 m2). Trato directo. Informes al Ver datos (llamada o whatsapp).",Samantha Ortiz Casillas,5Q7Q84,142772644,Publicado hace más de 1 año,,71 m² cub.,1 baño,1 estac.,1 rec.,1 medio baño,A estrenar,Elevador : 1; Escuelas Cercanas; Mascotas; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente; Piso en el que se encuentra : 3; Número de departamentos : 14; Ubicación : Frente,,Bodega(s) : 1; Closets : 1,Asador,20.670735,-103.365753
2062,Inm24,,01/04/2025,Departamento,78m²,1,1,venta,"ventaMN 4,727,281",,"AV. Lopez Mateos,  Jardines del Bosque, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.667179999999998,-103.392069100000000&zoom=16&markers=20.667179999999998,-103.392069100000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=EJH-RFp84glOz70qaKS1Atmi2nY=&channel=rpfic-i24",Departamento en Venta en Av Lopez Mateos Cerca del Riu,"Preventa de Departamento en Av. López Mateos, Jardines del Bosque**! ????? De 1, 2 y 3 recamaras.?? Ubicado en una de las mejores zonas de Guadalajara, con acceso rápido a importantes vialidades y cercanía a plazas comerciales, Expo Guadalajara y más, este departamento es una **inversión rentable** y con excelentes utilidades. ???????? ???? Financiamiento directo 30 MSI o 5% de descuento** por pago de contado. ???? Depto. de 1 Recámara de 78.79m2 $4,727,281.82**. **Amenidades de lujo para disfrutar cada día:** ???? Ludoteca ???? Cinema ???? Área de juegos ???? Business center ???? Bar ???? Gimnasio ???? Alberca ? Cabina de hielo ???? Spa ¡Aprovecha esta oportunidad de vivir o invertir en un lugar único! Contactame ???? Ver datos Cindy Ccg #PREVENTA #InversionInmobiliaria #realestate #Guadalajara #estilodevida",CGC Real Estate,CAP6589217,145086246,Publicado hace 162 días,78 m² tot.,78 m² cub.,1 baño,1 estac.,1 rec.,1 medio baño,A estrenar,Alberca; Mascotas; Cocina integral,Area de lavandería; Internet/Wifi; Aire acondicionado; Servicios básicos (agua/luz),,Balcón(es) : 1,20.66718,-103.392069
2063,Inm24,,01/04/2025,Departamento,115m²,2,,venta,"ventaMN 9,300,000",,"Av. Juan Palomar y Arias,  Fraccionamiento Vallarta Norte, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.677520799999999,-103.393305900000001&zoom=16&markers=20.677520799999999,-103.393305900000001&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=Pyu5bnxTE55M_TvI8f4WamcQv-I=&channel=rpfic-i24",Departamento en Fraccionamiento Vallarta Norte,"Excelente ubicación cerca de todo ubicado en el corazón de la zona metropolitana de Guadalajara. 1003 $9,300,000.00 MN 115m2 2 Recamaras 2.5 Baños Sin Estacionamiento Area de Lavado 2 Walking Closet Terraza Cocina Integral MULTIPROPIEDAD Al comprar una propiedad Harmony, automáticamente formarás parte de Harmony Club. Lo que te da el derecho a 1 Suite extra en cualquier destino Harmony 3 Semanas al año* En: Riviera Maya, Puerto Vallarta, Los Cabos, San Miguel Allende GDL y CDMX IDEAL PARA RENTARSE A PERSONAL DEL NUEVO CONSULADO DE USA, YA QUE CUMPLE CON LOS 41 PUNTOS DE REQUISITO PARA RECIBIR UN AÑO DE RENTA POR ADELANTADO. PROYECTO 33 Departamentos 14 niveles 3 Elevadores 6 Oficinas exclusivas 4 Sótanos subterráneos 1 Lobby 1 Roof Garden 1 Caseta de Vigilancia *ENTREGA: DIC 2025 OFICINAS DISPONIBLES 30m2 / 2,000,000 MN Ubicación;.gl/zbmhwWgqhKNhjCpa8?g_st=ic SUJETO A DISPONIBILIDAD. LOS PRECIOS PUEDEN CAMBIAR SIN PREVIO AVISO.",Independiente,CAP6201813,143914501,Publicado hace 304 días,115 m² tot.,115 m² cub.,2 baños,,2 rec.,1 medio baño,A estrenar,,,,,20.677521,-103.393306
2064,Inm24,,01/04/2025,Departamento,129m²,2,,venta,"ventaMN 8,339,732",,"Preventa DE Departamento EN Guadalajara Col. Circunvalacion Americas,  Circunvalación Américas, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.697789100000001,-103.372836599999999&zoom=16&markers=20.697789100000001,-103.372836599999999&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=0l2T75DE1rdqeDZf21O0SEjrVxY=&channel=rpfic-i24",Preventa de Departamento en Guadalajara Col. Circunvalacion Americas,"Rindiendo tributo al esfuerzo y al éxito representado por las esculturas que adornan la colonia Providencia,  nace como un proyecto planeado para disfrutar al máximo. AMENIDADES MEETING ROOM LOBBY LOCKERS GAME ROOM YOGA BUSINESS CENTER GAME ROOM Asesor Inmobiliario certificado. -Asesoría en Comercialización de Bienes Inmuebles EC0110.02- ------------IMPORTANTE--------------- * En cumplimiento con las disposiciones legales, le informamos que Investa Realty, tiene autorización para la promoción e intermediación en la operación de venta de este inmueble. ** El mobiliario y demás objetos personales y/o decorativos mostrados en las fotografías NO están incluidos en el precio de venta. *** El precio de VENTA NO incluye impuestos, derechos, gastos ni honorarios notariales, costos de tasas de interés y/o gastos en caso de financiamiento; ni mobiliario, ni artículos decorativos, ni electrodomésticos, salvo especificación contraria. **** Precios sujetos cambios sin previo aviso. **** Antes de dar cualquier apartado o información personal, asegúrese de que la propiedad esté vigente, haberla visitado y estar siendo atendido por un asesor calificado. ***** Cualquier comentario, queja o sugerencia sobre este anuncio, por favor reportarlo a través del teléfono: Ver datos , en horario de lunes a viernes de 9:00 am a 6:00 pm. y sábados de 10:00 am a 5:00 pm.",Asesora Inmobiliaria Blanca Magdaleno,IAP6439210,144647450,Publicado hace 215 días,129 m² tot.,129 m² cub.,2 baños,,2 rec.,1 medio baño,A estrenar,Cocina integral,,Cuarto de TV,,20.697789,-103.372837
2065,Inm24,,01/04/2025,Departamento,55m²,1,1,venta,"ventaMN 3,400,000",,"Av. de las Américas,  Ladrón de Guevara, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.686332128664680,-103.373863307409650&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=RGziVYIUQJhN7ayVuxo5Bm_U0Rk=&channel=rpfic-i24",Venta Depto. Col. Ladrón de Guevara,"Descubre Ummi Nueva Providencia: 3 torres residenciales con amenidades exclusivas y área comercial, en una ubicación privilegiada en Guadalajara......",Daniela Villaseñor,5QP9JC,143243682,Publicado hace más de 1 año,55 m² tot.,55 m² cub.,1 baño,1 estac.,1 rec.,,A estrenar,Elevador : 3; Alberca; Escuelas Cercanas; Mascotas; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente; Piso en el que se encuentra : 3; Número de departamentos : 237; Ubicación : Frente,Gimnasio; Seguridad privada; Área de Juegos Infantiles,Closets : 1; Salón de usos múltiples,Asador; Jardín Privado,20.686332,-103.373863
2066,Inm24,,01/04/2025,Departamento,111m²,3,2,venta,"ventaMN 6,290,000","Mantenimiento MN 1,200","hipodromo ,  Providencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.710508600000000,-103.381801600000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=TqkDDwHFr1F1J1oz9jobM7O5MY0=&channel=rpfic-i24",Departamento en Torre Hightower en Colomos Providencia,"Se Vende Departamento en Torre Hightower en Colomos Providencia, Guadalajara, Jalisco. Inversión: $6,290,000 DGI Innovación en Bienes Raíces Descripción: 2 Recámaras con balcón y baño vestidor completo . Aire acondicionado en recámaras Persianas y blackout Estudio (opción a 3er recámara) Closet de blancos 2 espacios de estacionamiento techado 2 bodegas o cuarto de servicio Cocina integral completa con barra de granito. Sala Comedor con balcón Cuarto de lavado con alacena Amenidades: Lobby recepción con salas de estar Salón de usos múltiples 2 elevadores Seguridad 24/7 Alberca climatizada en piso 8 GYM en piso 8 con vista panorámica Juegos infantiles Sitios de interés: Hospitales Iglesias Escuelas Centros comerciales Vías de acceso rápido Departamento en piso 7 de 111 m2 Inversión: $6,480,000 Ubicación: Torre Hightower en Colomos, Providencia, Guadalajara, Jalisco Haz tu cita Ver datos DGI Innovación en Bienes Raíces",DGI INNOVACION EN BIENES RAICES,5TPF75,145678715,Publicado hace 75 días,111 m² tot.,111 m² cub.,2 baños,2 estac.,3 rec.,,1 años,Amueblado; Elevador : 1; Caseta de guardia; Alberca; Cuartos de servicio; Escuelas Cercanas; Blancos; Mascotas; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente; Piso en el que se encuentra : 7; Ubicación : Frente; Closet,Area de lavandería; Gimnasio; Internet/Wifi; Aire acondicionado; Seguridad privada; Servicios básicos (agua/luz); Espacio de co-working,Bodega(s) : 1; Estudio; Area de eventos; Closets : 1; Salón de usos múltiples,Balcón(es) : 1,20.710509,-103.381802
2067,Inm24,,01/04/2025,Departamento,213m²,3,4,venta,"ventaMN 12,300,000",,"Penthouse EN Venta EN Arcos Vallarta,  Arcos Vallarta, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.673732900000000,-103.382512099999999&zoom=16&markers=20.673732900000000,-103.382512099999999&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=SkyXYUSVnUY0ouyumzxd4igvcKI=&channel=rpfic-i24",Hermoso Pent House en Venta,"PENTHOUSE EN VENTA con excelente ubicación, en una de las zonas más conectadas de Guadalajara. Tan sólo a unas cuadras de Centro Magno y de la Glorieta Minerva. Espacios amplios, excelentes terminados y una terraza fenomenal. Tiene sala, comedor, área de lavado, 3 recámaras, 2 baños completos, 4 lugares de estacionamiento, área de lavado, bodega, clóset de blancos, sala de TV, No dejes pasar la oportunidad de conocerlo. El edificio cuenta con innumerables amenidades, como su alberca y área de gimnasio.",Bless Inmobiliaria,BAP5881779,143058847,Publicado hace más de 1 año,213 m² tot.,213 m² cub.,2 baños,4 estac.,3 rec.,1 medio baño,A estrenar,Alberca; Mascotas; Cocina integral; Estado de conservación : Excelente,Area de lavandería; Gimnasio; Seguridad privada; Servicios básicos (agua/luz),Closets : 1,,20.673733,-103.382512
2068,Inm24,,01/04/2025,Departamento,133m²,3,2,venta,"ventaMN 5,200,000","Mantenimiento MN 4,669","Torre Tribeca,  Americana, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.668232800000000,-103.369794000000000&zoom=16&markers=20.668232800000000,-103.369794000000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=Lvt2iWQHjfO3w3-HQdn_9zn1KIs=&channel=rpfic-i24",Torre Tribeca 2c,"UBICACIÓN: TORRE TRIBECA DEPARTAMENTO 2C  AV. CHAPULTEPEC 480 Calle Mexicaltzingo #2063, Colonia Americana Obrera, C.P. Ver datos , Guadalajara, Jalisco, México. DISTRIBUCIÓN: Departamento en segundo nivel cuenta con: •	3 habitaciones. o	1 (Una) Recámara principal con aire acondicionado, 2 closet independientes y baño privado. o	2 (dos) recámaras con closet, ventanal y comparten baño completo. •	2 baños completos y un medio baño. •	Cocina integral. •	Cuarto de lavado •	Estar de TV. •	Comedor •	 Sala. •	Aire Acondicionado en área de sala comedor y recámara principal. AMENIDADES: •	Lobby y acceso a elevadores. •	Terraza de usos múltiples en primer nivel con acceso al salón de eventos y área de jardín con asaderos. •	Gimnasio con acceso a área de baños. •	Terraza panorámica con acceso a área de alberca en penthouse con acceso a baños y regaderas independientes. •	Sala de juntas. ACCESO CONTROLADO Y VIGILANCIA 24/7 365",Alberto Barrado,608A34,146025094,Publicado hace 29 días,133 m² tot.,133 m² cub.,2 baños,2 estac.,3 rec.,1 medio baño,10 años,Elevador : 3; Caseta de guardia; Alberca; Cuartos de servicio; Escuelas Cercanas; Mascotas; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente; Piso en el que se encuentra : 2; Ubicación : Interior,Gimnasio; Aire acondicionado; Seguridad privada; Área de Juegos Infantiles; Calefacción,Bodega(s) : 1; Closets : 4; Salón de usos múltiples; Cuarto de TV,Asador; Estacionamientos; Jardín Privado,20.668233,-103.369794
