id,PaginaWeb,Ciudad,Fecha Scrap,tipo_propiedad,area_m2,recamaras,estacionamientos,operacion,precio,mantenimiento,direccion,ubicacion_url,titulo,descripcion,anunciante,codigo_anunciante,codigo_inmuebles24,tiempo_publicacion,area_total,area_cubierta,banos_icon,estacionamientos_icon,recamaras_icon,medio_banos_icon,antiguedad_icon,Características generales,Servicios,Amenidades,Exteriores,Unnamed: 30,latitude,longitude
1993,Inm24,Zapopan,01/04/2025,Departamento,97m²,1,1,venta,"ventaMN 3,480,000","Mantenimiento MN 1,100","Mirador del Sol Zapopan,  Mirador Del Sol, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.645050900000001,-103.421762799999996&zoom=16&markers=20.645050900000001,-103.421762799999996&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=bD0J77S_ySFiRDKmhrSy-IsrnVA=&channel=rpfic-i24",Departamento en Venta en Mirador del Sol Zapopan,"¡Tu nuevo hogar te está esperando! Este hermoso departamento de 1 recámaras es la opción perfecta para tu nueva vida. Con espacios amplios y una ubicación estratégica, este inmueble tiene todo lo que buscas: 1 recámaras espaciosas, la principal con vestidor y baño completo. 2 baños completos con acabados modernos. Cocina equipada con barra desayunadora en granito: ¡ideal para tus desayunos y cenas! Sala y comedor amplios, perfectos para disfrutar en familia o recibir invitados. Elegante carpintería en madera de parota y ventanas con persianas que aportan confort y privacidad. Ubicación inmejorable: A solo 50 metros de Av. Patria y entre las Avenidas Tepeyac y Mariano Otero. A 3 minutos de Plaza Ciudadela, 10 minutos de Plaza La Perla y Plaza del Sol. A 10 minutos de la UNIVA y rodeado de hospitales, restaurantes, colegios y más. No dejes pasar esta oportunidad única. ¡Contáctame hoy mismo para agendar tu cita y conocer este increíble departamento! Sandra Alegria Ver datos Asesor Inmobiliario Profesional NO INMOBILIARIAS. El departamento se vende sin muebles ¡Tu nuevo hogar está más cerca de lo que imaginas!",Sandra Alegria,SAP6571549,145035334,Publicado hace 169 días,97 m² tot.,97 m² cub.,2 baños,1 estac.,1 rec.,,3 años,Cocina integral,Seguridad privada; Servicios básicos (agua/luz),Closets : 1,Balcón(es) : 1,,20.645051,-103.421763
1994,Inm24,Zapopan,01/04/2025,Departamento,49m²,1,1,venta,"ventaMN 2,600,000",,"Boulevard del Rodeo al 100,  El Vigía, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.735079999999999,-103.392611500000001&zoom=16&markers=20.735079999999999,-103.392611500000001&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=k7Ar5x28fQFKcR_71BaKrWN1uQ8=&channel=rpfic-i24",Departamento en Venta en Art Park Zapopan,"Departamento en venta en Art Park! Conoce este departamento con excelente ubicación cercano a puntos de interés como: Estadio de los Charros, Auditorio Telmex, CUCEA, Calle 2, Zapopan Centro, Estación ""Mercado del mar"" del tren ligero. Tiene 1 habitación, 1 baño completo, cocina integral, sala-comedor, área de lavado y 1 cajón de estacionamiento. El edificio cuenta con amplias áreas verdes, seguridad 24/7, gimnasio, entre otros. Manda mensaje para más información! No dejes pasar esta oportunidad. “Somos una Inmobiliaria en la que confían las familias de la zona para adquirir una vivienda.”",Ammar soluciones inmobiliarias,AAP6743170,145586415,Publicado hace 85 días,49 m² tot.,49 m² cub.,1 baño,1 estac.,1 rec.,,1 años,Cocina integral; Estado de conservación : Excelente,Area de lavandería; Gimnasio; Seguridad privada; Servicios básicos (agua/luz),,,,20.73508,-103.392612
1995,Inm24,Zapopan,01/04/2025,Departamento,1m²,2,1,venta,"ventaMN 1,880,000",,"Avenida Aurelio Ortega 2116,  Seattle, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.721325900000000,-103.373775300000000&zoom=16&markers=20.721325900000000,-103.373775300000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=hU1vDI0K3IBex_oEjXdCgJrt1mc=&channel=rpfic-i24",Departamento en La Seattle,"Departamento en excelente ubicación en colonia la Seattle cerca del hospital zoquipan, en tercer nivel, cerca de plaza patria, avenidas principales cercanas como av patria, Ávila Camacho cuenta con cajón de estacionamiento cercado, colonia muy tranquila",Berenice Nuno,5TTIND,145789903,Publicado hace 60 días,,1 m² cub.,1 baño,1 estac.,2 rec.,,1 años,Piso en el que se encuentra : 3,,Closets : 2,,,20.721326,-103.373775
1996,Inm24,Zapopan,01/04/2025,Departamento,105m²,2,2,venta,"ventaMN 8,000,000",,"Avenida Central 500,  Valle Real, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.721483500000000,-103.426974000000000&zoom=16&markers=20.721483500000000,-103.426974000000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=IZC8gyAjJ_h4J8FbyiKLvby296U=&channel=rpfic-i24",Hermoso Departamento Nuevo en Venta,"Hermoso departamento nuevo en Venta, ubicado en Torre 2 Ventura South, nivel 8, con vista panorámica a la ciudad, a 500 metros del Hospital Real San José, excelente inversión.",LETICIA ARRIAGA MICHEL,603O9D,145902883,Publicado hace 51 días,105 m² tot.,105 m² cub.,2 baños,2 estac.,2 rec.,1 medio baño,A estrenar,Elevador : 2; Caseta de guardia; Alberca; Mascotas; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente; Piso en el que se encuentra : 8; Ubicación : Frente,Gimnasio; Aire acondicionado; Seguridad privada,Closets : 2,Estacionamientos,,20.721484,-103.426974
1997,Inm24,Zapopan,01/04/2025,Departamento,88m²,3,1,venta,"ventaMN 4,300,000",,"Popocatépetl 169,  Ciudad Del Sol, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.657467100000000,-103.402978600000000&zoom=16&markers=20.657467100000000,-103.402978600000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=OSn9QN2PFlYQOOCh4snVom7kisI=&channel=rpfic-i24",Departamento Recien Remodelado,"En una de las mejores zonas de Zapopan se vende departamento recién remodelado en primer nivel, cuenta con 3 recámaras con closet, 2 baños completos, amplia cocina, sala, comedor, cuarto de servicio dentro del departamento y 1 cajón de estacionamiento. 108 M2 EN TOTAL. El edificio cuenta con tan solo 3 unidades privativas, a tan sólo unas cuadras de Lopez Mateos, City Market y plaza del sol. PRECIO: $4,300,000.00 Para mayor información al teléfono Ver datos",Mary Silva,60AA3I,146079108,Publicado hace 25 días,108 m² tot.,88 m² cub.,2 baños,1 estac.,3 rec.,,25 años,Cocina integral; Estado de conservación : Excelente; Piso en el que se encuentra : 1; Número de departamentos : 3,,Closets : 4,,,20.657467,-103.402979
1998,Inm24,Zapopan,01/04/2025,Departamento,80m²,2,1,venta,"ventaMN 4,690,000","Mantenimiento MN 4,000","Av. Aviación 4175,  Fraccionamiento Solares, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.725990100000000,-103.453500300000000&zoom=16&markers=20.725990100000000,-103.453500300000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=6X97Ll2AQukJTulbK1Qppf2ia1E=&channel=rpfic-i24",Departamento Nuevo 2 Rec 2 Cocinas 1 Cochera 4to Piso Frente a Fresko Valle Real,"Estrena este departamento nuevo en piso 4 frente a Fresko Valle real, y a 2 min de TEC de Monterrey. Zapopan. El departamento cuenta con las siguientes características y distribución: TAMAÑO: 80 m2 1 Nivel en 4to piso Concepto Lock-Off (Doble entrada y 2 cocinas) Ideal para renta a estudiantes. Sala, comedor, 2 cocinas integrales, closet de lavado, 2 Recamaras con closet, balcón, baño y acceso independiente cada una, 1 lugar de estacionamiento subterráneo. AMENIDADES: Lobby con área de espera interior y exterior, estacionamiento subterráneo, circuito cerrado, vigilancia 24 hrs, Elevador, elevador de servicio, área de co-work, rooftop con terraza con asadores, area de yoga, y area crossfit, zona comercial. VIALIDADES Y PUNTOS CERCANOS. Acceso inmediato a Av Aviación Acceso inmediato a Fresko Valle real A 1 minuto de Av Gral Ramon Corona y Santa Margarita A 1 min de Walmart y Soriana Valle real. A 2 min de TEC de Monterrey. A 4 min de plaza Real center, D'Lucca, y plaza Fontana. A 5 min de Av Vallarta y Periférico ACEPTAMOS CREDITOS HIPOTECARIOS, Y SI AUN NO LO TIENES, TE AYUDAMOS A GESTIONARLO.",OMARR RAMIREZ,5TTD2D,145784773,Publicado hace 65 días,80 m² tot.,80 m² cub.,2 baños,1 estac.,2 rec.,,A estrenar,Elevador : 2; Caseta de guardia; Escuelas Cercanas; Mascotas; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente; Piso en el que se encuentra : 4; Número de departamentos : 42; Ubicación : Frente,Gimnasio; Aire acondicionado; Seguridad privada,Bodega(s) : 1; Closets : 2; Salón de usos múltiples,Asador,,20.72599,-103.4535
1999,Inm24,Zapopan,01/04/2025,Departamento,168m²,3,2,venta,"ventaMN 10,900,000","Mantenimiento MN 4,100","Departamento en Venta Torre Cima Park Zona Real,  Valle Real, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.725212299999999,-103.434547300000005&zoom=16&markers=20.725212299999999,-103.434547300000005&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=G7z0ZFClt9Wgb5ttMskceb3VRsI=&channel=rpfic-i24",Departamento en Venta Torre Cima Park Zona Real,"Departamento en venta totalmente amueblado y equipado en Cima Park. Torre 300 El departamento se encuentra en el piso 5 lo cual brinda vistas hermosas. Departamento de lujo que Cuenta con sala comedor, cocina integral equipada con refrigerador, lavavajillas, estufa y campana, cuarto de lavado con lava-secadora, 3 recámaras y un estudio, 2 1/2 baños, aire acondicionado en todo el departamento, estacionamiento para 2 autos. La torre cuenta con estacionamiento para visitas, vigilancia 24/7 y con amenidades en el desarrollo: un gran jardín, alberca, gimnasio, guardería infantil, salas de juntas, sala de cine. El desarrollo esta ubicado en la zona con la mayor plusvalía de Zapopan, se encuentra muy cerca de Andares, al igual que de escuelas, hospitales, restaurantes y todos los servicios.",H&H asesores,HAP6860073,146143201,Publicado hace 22 días,168 m² tot.,168 m² cub.,2 baños,2 estac.,3 rec.,1 medio baño,3 años,Alberca; Estado de conservación : Excelente,Gimnasio; Aire acondicionado; Seguridad privada; Servicios básicos (agua/luz),Closets : 1; Sótano,Balcón(es) : 1,,20.725212,-103.434547
2000,Inm24,Zapopan,01/04/2025,Departamento,128m²,3,2,venta,"ventaMN 8,500,000","Mantenimiento MN 3,900","Av. Acueducto ,  Puerta de Hierro, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.723703500000000,-103.418309300000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=kux11OOnRQLFR1pgm_sgLeYcyrk=&channel=rpfic-i24",Cosmocrat Piso 13,"Av. Acueducto 6075, Puerta de Hierro, Zapopan Vive en una de las zonas más exclusivas de la ciudad, rodeado de restaurantes, centros comerciales y servicios de primer nivel. Este hermoso departamento se encuentra en el piso 13 de Cosmocrat, una torre de lujo con amenidades de alto nivel. Ideal para quienes buscan vivir con comodidad, seguridad y estilo en una ubicación privilegiada. ¡Contáctanos para agendar tu visita!",Marco Antonio,60GQHP,146255935,Publicado hace 3 días,128 m² tot.,128 m² cub.,2 baños,2 estac.,3 rec.,1 medio baño,A estrenar,Amueblado; Elevador : 2; Caseta de guardia; Alberca; Cuartos de servicio; Escuelas Cercanas; Mascotas; Cocina integral; Estado de conservación : Excelente; Piso en el que se encuentra : 13,Gimnasio; Seguridad privada; Área de Juegos Infantiles,Closets : 3,Estacionamientos,,20.723703,-103.418309
2001,Inm24,Zapopan,01/04/2025,Departamento,100m²,2,2,venta,"ventaMN 4,178,304",,"Av. Adolfo López Mateos Sur 5541,  Las Aguilas, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.627635400000000,-103.417864700000000&zoom=16&markers=20.627635400000000,-103.417864700000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=9KNbO1meks-mDfdYmAGQC1TDgp8=&channel=rpfic-i24",Departamento Las Aguilas,"Estrena amplio departamento con excelente ubicación dentro de periférico, en Avida López Mateos Sur 5541 colonia Las Aguilas, Zapopan. Colonias cercanas como la Calma, Arboledas, Paseos del sol Zapopan! A 8 minutos de centro comerciales la Perla y Plaza del Sol. Cuenta con 2 amplias habitaciones, la principal con vestidor y baño completo. un segundo baño completo estacionamiento para 2 autos techado con pluma de acceso tag y elevador. balcón en recámara principal y en la sala comedor 99.20 m2 sin contar estacionamientos Roof top terraza de uso común con vista 360 grados",Oscar Guillén,604329,145910769,Publicado hace 47 días,100 m² tot.,100 m² cub.,2 baños,2 estac.,2 rec.,,A estrenar,Caseta de guardia; Mascotas; Cocina integral; Acceso discapacitados; Piso en el que se encuentra : 4,Seguridad privada,,,,20.627635,-103.417865
2002,Inm24,Zapopan,01/04/2025,Departamento,47m²,2,1,venta,"ventaMN 635,000",,"Boulevard Puerto Vallarta,  Fraccionamiento Hacienda Copala, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.869864642089624,-103.432024233118770&zoom=16&markers=20.869864642089624,-103.432024233118770&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=rC70mwlaGZhOEwiUPJLV0l5fKCU=&channel=rpfic-i24",Departamento Venta Hacienda Copala Zapopan,"Departamento con hermosa vista al campo y al área de juegos infantiles. Este fraccionamiento cuenta con área comercial, parada de transporte urbano, parques lineales y varios cotos.  Cuenta con piso cerámico, cocina, protecciones, puerta de metal, puerta divisoria del área de lavado, y muebles. * El precio estará vigente al 28 de Febrero 2025.  * Precio sujeto a cambios sin previo aviso;  *Producto sujeto a disponibilidad; *El envío de esta ficha no compromete a las partes a la suscripción de  documento legal",Mónica Lucía,5TTDAH,145785017,Publicado hace 62 días,47 m² tot.,47 m² cub.,1 baño,1 estac.,2 rec.,,8 años,Cocina integral; Estado de conservación : Excelente; Piso en el que se encuentra : 2; Número de departamentos : 6; Frente a Parque,Área de Juegos Infantiles,,Asador; Estacionamientos,,20.869865,-103.432024
2003,Inm24,Zapopan,01/04/2025,Departamento,114m²,3,2,venta,"ventaMN 7,300,000","Mantenimiento MN 2,750","Anillo Perif. Nte. Manuel Gómez Morín 800,  Fraccionamiento Puerta del Valle, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.724876700000000,-103.420209600000000&zoom=16&markers=20.724876700000000,-103.420209600000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=lMnjwb-fiZO1DoyjhbqIfapWNr8=&channel=rpfic-i24",Departamento Nuevo a Estrenar Estilo Lockoff,"Departamento en el piso 21, estilo lockoff en una de las mejores zonas y de alta plusvalía de Zapopan, a tan solo 5 minutos del centro comercial andares, cuenta con todas las amenidades necesarias, tales como gym, alberca, vapor, skyroof, terraza al aire libre en el piso 19, firepit, petpark, lavandería, etc.",jose francisco garcia ramirez,60930T,146045729,Publicado hace 32 días,114 m² tot.,114 m² cub.,3 baños,2 estac.,3 rec.,,A estrenar,Elevador : 2; Caseta de guardia; Alberca; Escuelas Cercanas; Mascotas; Estado de conservación : Excelente; Piso en el que se encuentra : 21; Ubicación : Frente,Gimnasio; Seguridad privada,Bodega(s) : 1; Closets : 3; Salón de usos múltiples,Estacionamientos; Jardín Privado,,20.724877,-103.42021
2004,Inm24,Zapopan,01/04/2025,Departamento,118m²,3,2,venta,"ventaMN 6,600,000",,"Avenida Vallarta 6009,  Ciudad Granja, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.684559600000000,-103.442377500000000&zoom=16&markers=20.684559600000000,-103.442377500000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=ckk-25f2I9SsWQ3ejIeRGVem-eI=&channel=rpfic-i24",Departamento Meridiano 103,"Sala, Cocina, Comedor, Área de Lavado, 2 Baños, 3 Recámaras, Cochera 2 Autos.  Amenidades: Gimnasio, Alberca, salas de Reunión.  Estacionamiento Visitas. Entradas Biométricas. Tienda, Lavandería, Café.",Fabricio Zavala,608NMQ,146037386,Publicado hace 33 días,118 m² tot.,118 m² cub.,2 baños,2 estac.,3 rec.,,6 años,Elevador : 2; Caseta de guardia; Alberca; Cuartos de servicio; Escuelas Cercanas; Mascotas; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente; Piso en el que se encuentra : 12; Ubicación : Frente; Frente a Parque,Gimnasio; Aire acondicionado; Seguridad privada,Estudio; Closets : 3; Salón de usos múltiples; Cuarto de TV,Asador; Estacionamientos,,20.68456,-103.442378
2005,Inm24,Zapopan,01/04/2025,Departamento,390m²,3,2,venta,"ventaMN 18,000,000",,"Torre Aura,  Royal Country, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.706962699999998,-103.414648799999994&zoom=16&markers=20.706962699999998,-103.414648799999994&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=HPZdUa0JCifT444uSEa6PqlqShw=&channel=rpfic-i24",Departamento en Venta Torre Aura,Departamento en venta torre aura 3 cuartos 4 baños Casa club con amenidades Piso 9. EasyBroker ID: EB-NE1597,H&H asesores,EB-NE1597,144617453,Publicado hace 220 días,390 m² tot.,390 m² cub.,,2 estac.,3 rec.,1 medio baño,10 años,Alberca; Cuartos de servicio; Jacuzzi,Gimnasio; Aire acondicionado; Área de Juegos Infantiles,Salón de usos múltiples,,,20.706963,-103.414649
2006,Inm24,Zapopan,01/04/2025,Departamento,74m²,2,1,venta,"ventaMN 825,000",Mantenimiento MN 1,"Calle Paseo Altabrisa Number 1312 1512,  Colonos de Tesistán, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.785345300000000,-103.484221000000000&zoom=16&markers=20.785345300000000,-103.484221000000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=8bAghpY4pXtoVXIqoyfZao61Sw4=&channel=rpfic-i24",Departamento en Venta en Planta Baja en Zapopan,"Departamento en Venta en Planta Baja Ubicación: Fracc. Altabrisa, Zapopan, Jal. A espaldas de la Clinica 182 del IMSS. Superficie Total: 74.77 m² Construcción: 44.27 m² Estacionamiento: 12.50 m² Patio trasero: 18 m² Precio de remate: $825,000 MXN Características: ️ Planta baja ️ Sala y comedor con excelente distribución ️ Área de cocina con tarja ️ 2 recámaras ️ 1 baño completo ️ Patio de servicio con protección y barda ️ Amplio patio trasero ️ Boiler y calentador solar ️ Protecciones en todas las ventanas y puertas Escrituras con gravamen ante INFONAVIT (saldo actual de $246,085) Ubicado en una zona estratégica, cerca de centros comerciales, escuelas, IMSS #182 y vialidades principales. ¡Ideal para familias que buscan comodidad y seguridad! Contáctame para más información o para agendar una visita!",Angie Mtz,5TN799,145617579,Publicado hace 82 días,74 m² tot.,74 m² cub.,1 baño,1 estac.,2 rec.,,4 años,Acceso discapacitados; Estado de conservación : Excelente; Ubicación : Frente,,,Estacionamientos,,20.785345,-103.484221
2007,Inm24,Zapopan,01/04/2025,Departamento,64m²,1,1,venta,"ventaMN 3,592,640",,"LA Estancia, Galerias Living,  La Estancia, Zapopan","https://maps.google.com/maps/api/staticmap?center=20.669471399999999,-103.429503299999993&zoom=16&markers=20.669471399999999,-103.429503299999993&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=jJgH7Wi10e_X_A3w-D4J8r56U0M=&channel=rpfic-i24",Departamento en Venta,"DEPARTAMENTOS EN VENTA EN LA ESTANCIA DESDE $3,592,640 Desarrollo residencial vertical de lujo, ubicado dentro de las zonas más privilegiadas de Zapopan, a un costado del emblemático Parque Metropolitano, uno de los mayores pulmones naturales de la ciudad. El desarrollo esta perfectamente ubicado con importantes vías de acceso y avenidas principales, cerca de centros comerciales, hospitales, tiendas de conveniencia, escuelas de todos los niveles educativos, restaurantes y zonas de convivencia familiar; permitiendo que disfrutes de todos los servicios que te rodean, sin necesidad de realizar grandes desplazamientos hacia tu trabajo y actividades diarias. Amenidades -Lobby &amp; Concierge -Office Center -Parque central -Alberca Semiolímpica -Zona comercial -Gimnasio -Ludoteca -Terraza Infantil -Terraza Pet Friendly -Área de lavado de autos -Área de lavado de mascotas -Ciclopuerto -Salón para eventos -Tatami -Sun Deck -Fire Pit Torre Arrayán -8 pisos (2,590m2) -39 Departamentos Diferentes modelos de departamentos LOFT | 64m2 Área Interior 53.60m2 · Terraza 10.40m2 -Estancia-Comedor -Cocina integral -Lavandería -Recámara con clóset vestidor -Baño -Terraza · 1 cajón de estacionamiento · 1 bodega (opcional) LOFT PLUS | 75.20m2 Área Interior 64.20m2 · Terraza 9.45m2 -Estancia-Comedor -Cocina integral -Cuarto de lavado -2 Recámaras 2 -Baño -Terraza · 2 cajones de estacionamiento · 1 bodega (opcional) TIPO A | 93.30m2 Área Interior 83.85m2 · Terraza 9.45m2 -Estancia-Comedor -Cocina integral -Cuarto de lavado -Recámara con clóset vestidor -Recámara con clóset -2 Baños -Terraza · 2 cajones de estacionamiento · 1 bodega (opcional)",Bless Inmobiliaria,BAP5668281,143058825,Publicado hace más de 1 año,64 m² tot.,64 m² cub.,1 baño,1 estac.,1 rec.,,A estrenar,Alberca; Terraza; Cocina integral,Area de lavandería; Gimnasio; Servicios básicos (agua/luz),Closets : 1,,,20.669471,-103.429503
