id,PaginaWeb,Ciudad,Fecha Scrap,tipo_propiedad,area_m2,recamaras,estacionamientos,operacion,precio,mantenimiento,direccion,ubicacion_url,titulo,descripcion,anunciante,codigo_anunciante,codigo_inmuebles24,tiempo_publicacion,area_total,area_cubierta,banos_icon,estacionamientos_icon,recamaras_icon,medio_banos_icon,antiguedad_icon,Características generales,Servicios
201,Inm24,Gdl,abr-25,Terreno / Lote,1507m²,,,venta,"ventaMN 23,000,000",,"san esteban,  Belisario Domínguez, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.684062900000000,-103.307765900000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=GQgH3oeGy1BDAzJuTHJqXnHhSoc=&channel=rpfic-i24",Terreno Unifamiliar Para Desarrollar Edificio Colonia Santa Maria Guadalajara,"Terreno unifamiliar para desarrollar edificio Colonia Santa Maria Guadalajara Terreno con uso de suelo plurifamiliar ideal para desarrollo de edificio con COS .08 CUS 2 terreno en esquina sobre calle San Esteban y Rita Pérez 1507 m2 plano a un costado de una Iglesia Mormona, a 2 cuadras de la Calle 54 y a 2 cuadras de la Prepa #2 de UdeG",Gaant Grupo Inmobiliario,5T4BB4,145108234,Publicado hace 160 días,1507 m² tot.,1507 m² cub.,,,,,A estrenar,,
202,Inm24,Gdl,abr-25,Terreno / Lote,2303m²,,,venta,"ventaMN 25,333,000",,"Carr. Guadalajara - Chapala,  Jardines de San José, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.539518080800000,-103.296289443999995&zoom=16&markers=20.539518080800000,-103.296289443999995&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=ad_YURZG3efsMNs1K1aRP3IgcMM=&channel=rpfic-i24",Terreno Industrial en Venta en Aepark (Frente Al Aeropuerto),"Terrenos Industriales en Venta – Parque Industrial frente al Aeropuerto Internacional de Guadalajara Invierte en una ubicación estratégica para tu negocio, con escrituración y entrega inmediata. Este parque industrial se encuentra sobre la Carretera Guadalajara – Chapala, justo frente al Aeropuerto Internacional de Guadalajara, ofreciendo una conexión excepcional a las principales vías logísticas de la región. Características del parque: 17 lotes industriales con precio de $11,00 por m². Lotes disponibles: Lote 18: 998 m². Lote 20: 1,046 m². Lote 21: 1303 m². Lote 22: 1000 m². Áreas de coworking para mayor productividad. Cajones de estacionamiento para visitas. Infraestructura de vanguardia: instalaciones ocultas, CCTV perimetral y control de accesos. Seguridad 24/7 para tranquilidad y protección de tus operaciones. Ventajas clave: Ubicación privilegiada frente al aeropuerto, ideal para operaciones logísticas e industriales. Entrega inmediata, lo que permite comenzar a construir y operar sin demoras. No pierdas la oportunidad de ser parte de este parque industrial de alta demanda.",ESPACIO 360 ASESORES INMOBILIARIOS,EB-SH6594,143452100,Publicado hace 357 días,2303 m² tot.,2303 m² cub.,,,,,A estrenar,,
203,Inm24,Gdl,abr-25,Terreno / Lote,240m²,,,venta,"ventaMN 2,990,000",,"Prudencia 796,  La Federacha, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.709538200000000,-103.307959000000000&zoom=16&markers=20.709538200000000,-103.307959000000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=KHzLV3Sg7RjpY_FO67PmF6IRdgw=&channel=rpfic-i24",Terreno en Venta en Colonia La Esperanza,"Terreno en venta en colonia La esperanza con gran potencial ya sea un proyecto comercial o habitacional. Amplio terreno con 240 m2 en total, 6mts de frente x 40mts, se ubica dentro de periferico y cercano a vías principales como la calzada independencia, Belisario Dominguez y periferico norte. PREVIA CITA",Italia Bienes Raices,TVLE796,146012728,Publicado hace 38 días,240 m² tot.,240 m² cub.,,,,,5 años,,
204,Inm24,Gdl,abr-25,Terreno / Lote,104892m²,,,venta,"ventaMN 2,500",,"arcediano,  Colonia Huentitán El Alto, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.718910700000000,-103.294742000000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=jZsHB87WCHzdSoVOVRgUyQ4zjS0=&channel=rpfic-i24",Terreno en Venta de 10 Hectáreas en Huentitán,"Ubicado junto a la barranca en zona habitacional desarrollada. Cerca de la colonia Oblatos. Ideal para fraccionamiento de vivienda. $2,500 el m2 SE VENDE EL TERRENO COMPLETO. EasyBroker ID: EB-CT6601",MAGGIANI Bienes Raíces,EB-CT6601s,55908163,Publicado hace más de 1 año,104892 m² tot.,,,,,,1 años,,
205,Inm24,Gdl,abr-25,Terreno / Lote,84m²,,,venta,"ventaMN 2,550,000",,"CALLE LIMON,  Del Fresno, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.659226100000000,-103.372453200000000&zoom=16&markers=20.659226100000000,-103.372453200000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=l2EvtnM1UmYiDV9igY1BJYkvkF8=&channel=rpfic-i24",Terreno Venta Colonia del Fresno Guadalajara,"TERRENO SUPER UBICADO EN EL CORAZON DE LA COLONIA DEL FRESNO A MEDIA CUADRA DEL MERCADO MUNICIPAL Ideal para uso comercial ya que esta en la zona de ventas de la colonia, muy transitada por carros y personas. 7 frente x 12 fondo superficie 84m2 Cos 1.00 Cus 2.0 uso de suelo mixto Cerca del mercado de Abastos y de la Av. Lázaro Cárdenas. Para mas informes llamar al Ver datos con Salvador Solórzano",REI INMOBILIARIA,60EJ9B,146195381,Publicado hace 17 días,84 m² tot.,84 m² cub.,,,,,A estrenar,,
206,Inm24,Gdl,abr-25,Terreno / Lote,2824m²,34,,venta,"ventaMN 85,000,000",,"Av. Lázaro Cárdenas ,  Del Sur, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.649955400000000,-103.367550900000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=FL5c2vra8KPjdrdYDR9RmpXSHRY=&channel=rpfic-i24","Plaza en Venta, Av Lázaro Cárdenas, Guadalajara, Jal.","Oportunidad de inversión, Plaza San Luis en venta total- mente rentada y operando. 18 comerciales que generan $615,000.00 pesos de renta mensuales. Inquilinos marcas AAA como Burger King, Banco Bansi, Megacable, entre otros. Rentas puntuales y al corriente mes con mes. Excelente oportunidad de terreno con uso de suelo y factivilidades. Uso de suelo comercial, habitacional e Industrial para nuevos proyectos. 2,824 mt2 de área rentable y 3,735 mt2 de terreno. Descripción de colonia: Altamente comercial con bastante afluencia vehicular y peatonal, conectividad con vías principales. Ingreso por Lázaro Cárdenas y Av. Colón. *Documentación en regla lista para escriturar* *IVA sobre las construcciónes*",inrate Real Estate,5P16C3,141782763,Publicado hace más de 1 año,3735 m² tot.,2824 m² cub.,,34 estac.,,,10 años,,
207,Inm24,Gdl,abr-25,Terreno / Lote,210m²,,,venta,"ventaMN 6,200,000",,"Regidores,  Ayuntamiento, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.695485900000000,-103.371227300000000&zoom=16&markers=20.695485900000000,-103.371227300000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=tkeWQpGxz0XfpkBViV3XukLPAhM=&channel=rpfic-i24",Lote en Venta Zona Financiera,Uso de Suelo MIXTO: Comercial y/o Habitacional - Cuenta con Escrituras Ubicado en una Zona 100% Comercial ¡Atención Inversionista! Posibilidad de construcción de Desarrollo Vertical Habitacional / Comercial de hasta 6 niveles. Especificaciones Técnicas del Lote: - Medidas: 10.50m de frente x 20m de Fondo - Superficie Total x Lote = 210m2 A unos pasos de: - Midtown - American School - Hospital México-Americano - Zona Financiera - Col. Providencia - Punto Sao Paolo -Country Club - Av. Americas -Av. Plan de San Luis,YABE ASESORES INMOBILIARIOS,EB-PG3813,142374874,Publicado hace más de 1 año,210 m² tot.,,,,,,1 años,M&sup2; de frente : 10; M&sup2; de fondo : 20; Uso de suelo : mixto,
208,Inm24,Gdl,abr-25,Terreno / Lote,5310m²,,,venta,"ventaMN 40,879,532",,"Venta DE Terreno EN Huentitan Para Desarrollos,  Colonia Huentitán El Alto, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.675170699999998,-103.347338500000006&zoom=16&markers=20.675170699999998,-103.347338500000006&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=GRfkBWVD9oJrAgQDY_J4hWpzayM=&channel=rpfic-i24",Terreno en Huentitan El Alto,"Terreno en Venta en Huentitán El Alto Precio: $7,700 MXN por m² Superficie Total: 5,309.16 m² Ubicación: Calle Joaquín Romero 1034, Huentitán El Alto, Jalisco Descripción del Terreno: Este amplio terreno es una excelente oportunidad para desarrolladores e inversionistas. Ubicado estratégicamente en Huentitán El Alto, cuenta con una superficie ideal para proyectos de gran envergadura gracias a sus usos de suelo de comercio y servicios de impacto medio. Características Principales: Superficie Total: 5,309.16 m². Precio Total: $40,879,532 MXN (calculado a $7,700 por m²). Usos del Terreno: Comercio y servicios de impacto medio. Ideal para: Desarrollo vertical con tiendas ancla. Corporativos. Bodegas. Gasolineras. Y otros proyectos comerciales o de servicios. Ubicación Estratégica: Calle Joaquín Romero 1034, Huentitán El Alto, Jalisco. Este terreno cuenta con excelente acceso y cercanía a vías principales, lo que lo hace ideal para proyectos que requieran alta visibilidad y accesibilidad.",REGINA MICHEL,TLA6727633,146080412,Publicado hace 28 días,5310 m² tot.,5310 m² cub.,,,,,A estrenar,,
209,Inm24,Gdl,abr-25,Terreno / Lote,700m²,,,venta,"ventaMN 35,000,000",,"jesús garcía,  Lomas de Guevara, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.689405200000000,-103.382059599999990&zoom=16&markers=20.689405200000000,-103.382059599999990&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=qzNpR0w_1hwtuJMDbWZm6cWGZ48=&channel=rpfic-i24",Terreno en Venta en Lomas de Guevara Para Desarrollo,"Excelente ubicación, A una cuadra de Av. Rubén Darío. A media cuadra de parque, sobre Avenida. Cuenta con uso de suelo mixto. Cuenta con un local comercial de 220m2 Ideal para inversionistas, desarrollo vertical comercial, oficinas, restaurante o uso habitación. Casi esquina con calle Ontario. 20mts de frente Tiene una casa de 503m2 que cuenta con 5 recámaras, 5.5 baños (3 recámaras con baño y vestidor), jardín súper amplio, terraza y cochera para 2 autos (con posibilidad de ampliarse). EasyBroker ID: EB-BE3721",MAGGIANI Bienes Raíces,EB-BE3721s,53500178,Publicado hace más de 1 año,700 m² tot.,,,,,,1 años,,
210,Inm24,Gdl,abr-25,Terreno / Lote,,,,venta,"ventaMN 8,000,000",,"Calzada del ejército ,  Olímpica, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.660604100000000,-103.334369600000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=ieTen-488I9PjMdNuav1fzswDQQ=&channel=rpfic-i24",Terreno en Venta Sobre Calzada del Ejército,"Terreno en venta sobre calzada del ejército, oportunidad de venta, único en la zona, 374 metros.",INVERMEXI,5REFHD,143762023,Publicado hace 323 días,,,,,,,50 años,,
211,Inm24,Gdl,abr-25,Terreno / Lote,400m²,5,6,venta,"ventaMN 22,000,000",,"CORDOBA 2794,  Fraccionamiento Providencia , Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.700519300000000,-103.384486100000000&zoom=16&markers=20.700519300000000,-103.384486100000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=QtTwHUnOjEqMYNp5akX8fxfsUp0=&channel=rpfic-i24","Casa 5 Recamaras, Ideal Para Desarrollo Inmobiliario","CASA EN ESQUINA DE ALBERTA Y CORDOBA, IDEAL PARA DESARROLLO INMOBILIARIO ACTUALMENTE CASA CON 5 RECAMARAS, 3 BAÑOS COMPLETOS, SALA COMEDOR, COCINA, CUARTO DE SERVICIO CON BAÑO, CUENTA CON DOS ESTACIONAMIENTOS, UNO CON FRENTE A LA CALLE DE ALBERTA, Y EL SEGUNDO POR LA CALLE DE CORDOBA, POSIBLE APORTACION.",GRUPO VALUA,5PHID6,142225596,Publicado hace más de 1 año,572 m² tot.,400 m² cub.,3 baños,6 estac.,5 rec.,,46 años,,
212,Inm24,Gdl,abr-25,Terreno / Lote,4500m²,,,venta,"ventaMN 182,250,000",,"Arcos Vallarta,  Arcos Vallarta, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.670941864799999,-103.380372632999993&zoom=16&markers=20.670941864799999,-103.380372632999993&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=6wwoYCHw3TtWYelz3ZjPA7B01i4=&channel=rpfic-i24",Terreno en Venta en Arcos Vallarta Guadalajara Jalisco,"VENTA DE TERRENO EN ARCOS VALLARTA $40,500 m2 SE OFRECE APORTACIÓN AL 50% -Terreno en esquina con uso se suelo para 110 departamentos y 2000 m2 de oficinas en 2 torres. -Alta Plusvalía en la Zona. -Superficie: 4500 m2 61 m frente , 71 m fondo -Terreno Plano. -Estupenda Ubicación. -Gran crecimiento en la zona",Propii Grupo Inmobiliario,PLA5732938,146058254,Publicado hace 32 días,4500 m² tot.,4500 m² cub.,,,,,A estrenar,,
213,Inm24,Gdl,abr-25,Terreno / Lote,77800m²,,,venta,"ventaMN 19,450,000",,"Terreno EN Villa Corona, Atotonilco EL Bajo, JAL,  Lomas de Polanco, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.416820202299998,-103.667404723999993&zoom=16&markers=20.416820202299998,-103.667404723999993&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=m-TpB6eRDUfI9PAt6TxmFH2xYEQ=&channel=rpfic-i24",Terreno en Venta,"VILLA CORONA, ATOTONILCO EL BAJO, JALISCO. Excelente terreno para desarrollo, muy bien ubicado. Terreno 77,800m2",Bless Inmobiliaria,BLA5701840,143058915,Publicado hace más de 1 año,77800 m² tot.,77800 m² cub.,,,,,A estrenar,,
214,Inm24,Gdl,abr-25,Terreno / Lote,1779m²,,,venta,"ventaMN 23,460,000",,"Gregorio Dávila  al 1445,  Barrio San Bernardo, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.698753899999999,-103.360754299999996&zoom=16&markers=20.698753899999999,-103.360754299999996&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=rEnss4nJTVQvbVTKVCIOkLulJS8=&channel=rpfic-i24",Terreno en Venta en Gregorio Dávila,"Excelente terreno para desarrollo habitacional. Excelente ubicación, a 5 minutos de la colonia Country Club, zona segura. Extraordinario CUS y COS para desarrollos de alta densidad, con acceso rápido a principales avenidas como: López Mateos y Ávila Camacho y a 5 minutos de la linea 3 del tren ligero , ÁVILA Camacho.",ESPACIO 360 ASESORES INMOBILIARIOS,EB-SC6403,145591433,Publicado hace 88 días,1779 m² tot.,1779 m² cub.,,,,,A estrenar,,
215,Inm24,Gdl,abr-25,Terreno / Lote,140m²,,,venta,"ventaMN 400,000",Mantenimiento MN 750,"Ciudad Maderas León,  La Aurora, Guadalajara","https://maps.google.com/maps/api/staticmap?center=21.229768512282554,-101.811537950196230&zoom=16&markers=21.229768512282554,-101.811537950196230&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=LX2ABl7ZHKk3ajfK4y7FCstGhu8=&channel=rpfic-i24",Terreno en Venta Ciudad Maderas León,"Terreno residencial en Ciudad Maderas León, 140 mt², ya con contrato de conexión de agua pagado, en el cluster Flamboyán. Cuenta con casa club con gimnasio y alberca. Con posibilidad de financiamiento directo con Ciudad Maderas para construcción de vivienda. Traspaso previa autorización de Ciudad Maderas. Precio a tratar.",Alejandro Loza,5T71R3,145180713,Publicado hace 151 días,140 m² tot.,,,,,,A estrenar,Caseta de guardia; M&sup2; de frente : 7; M&sup2; de fondo : 20; Forma del terreno : Regular,
216,Inm24,Gdl,abr-25,Terreno / Lote,944ha,,,venta,"ventaMN 15,570,000",,"Calle Colón 530,  Mexicaltzingo, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.668530400000000,-103.350079600000000&zoom=16&markers=20.668530400000000,-103.350079600000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=akQzDu6ukRmHLqQGxnCm25CyGxo=&channel=rpfic-i24",Terrenos Colón y Punte de Las Damas,"VENTA DE TERRENO EN EL CENTRO DE GUADALAJARA PARA REALIZAR PROYECTOS INMOBILIARIOS. CUENTA CON UNA EXTENSIÓN DE 944 MTS2. 21 MTS DE FRENTE X  45.49MTS DE FONDO. UBICADO EN CALLE COLÓN, ENTRE LA PAZ Y AV. MONTENEGRO. A UN COSTADO DEL PUENTE DE LAS DAMAS. INFORMACIÓN: Ver datos",Jovanny Ortegn,60G35O,146234874,Publicado hace 11 días,944 ha tot.,,,,,,A estrenar,,
217,Inm24,Gdl,abr-25,Terreno / Lote,3m²,,,venta,"ventaMN 60,000",,"Panteón de Mezquitán,  Artesanos, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.691772676983460,-103.357434093670630&zoom=16&markers=20.691772676983460,-103.357434093670630&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=EFuTFYpEGveqzKOo7DxTtZfR-do=&channel=rpfic-i24","Tumba en Venta en El Panteón de Mezquitán, Guadalajara","Se ofrece tumba de 2.5 m² ubicada en una zona tradicional y de alta demanda del panteón Mezquitán. Estructura de cantera tallada con diseño ornamental, ideal para quienes buscan un espacio digno y con valor patrimonial. Excelente ubicación dentro del cementerio.",Salvador Villalvazo,60EG4D,146192533,Publicado hace 17 días,3 m² tot.,3 m² cub.,,,,,30 años,Forma del terreno : Regular,
218,Inm24,Gdl,abr-25,Terreno / Lote,3397m²,,,venta,"ventaMN 4,900,565",,"Guadalajara - Tepic km 11, Desarrollo Santa Sofia, El Arenal 11,  Guadalajara, Jalisco","https://maps.google.com/maps/api/staticmap?center=20.772891500000000,-103.662997300000000&zoom=16&markers=20.772891500000000,-103.662997300000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=zQhtI0n7wsJCA0cY4Pde91EaYdw=&channel=rpfic-i24",Terreno - Guadalajara,"*Terreno en Desarrollo Santa Sofía* Ubicado en la entrada a la legendaria Zona de Tequila, el Desarrollo de Santa Sofía es un oasis de lujo y naturaleza en Guadalajara, Jalisco. Este exclusivo proyecto combina la elegancia con la belleza natural, ofreciendo una vida de ensueño. Caracteristicas del terreno: •coto 1 •Manzana 2 •3,379.70 m2 *Características Principales del desarrollo* - Campo de golf de 18 hoyos diseñado por expertos - Salón de eventos para celebraciones y reuniones - Capillas para momentos especiales - Hermosas áreas verdes y jardines perfectos para relajarse - Vistas increíbles y panorámicas de la zona agavera - Ubicación privilegiada en la entrada a la Zona de Tequila *Plusvalía:* - Benefíciate de la nueva autopista Guadalajara-Puerto Vallarta, aumentando el valor de tu inversión - Acceso fácil y rápido a Puerto Vallarta y otras ciudades importantes *Oportunidad de Inversión:* No te pierdas la oportunidad de ser parte de este desarrollo exclusivo. Invierte en tu futuro y disfruta de una vida de lujo y comodidad. Para obtener más información y programar una visita, contáctanos.",Royal Brokers,RLA6586971,145078050,Publicado hace 165 días,3397 m² tot.,3397 m² cub.,,,,,A estrenar,,
