Ciudad,Colonia,operacion,tipo_propiedad,n_propiedades,precio_min,precio_mediana,precio_media,precio_max,precio_std,precio_iqr,precio_skew_aprox,area_m2_min,area_m2_mediana,area_m2_media,area_m2_max,area_m2_std,area_m2_iqr,area_m2_skew_aprox,PxM2_min,PxM2_mediana,PxM2_media,PxM2_max,PxM2_std,PxM2_iqr,PxM2_skew_aprox,precio_rango,area_m2_rango,recamaras_min,recamaras_media,recamaras_max,estacionamientos_min,estacionamientos_media,estacionamientos_max,mantenimiento_media,clasificacion_mercado,precio_metodo,precio_representativo,area_m2_metodo,area_m2_representativo,PxM2_metodo,PxM2_representativo
Zap,La Calma,Ven,Local comercial,2,7100000.0,10300000.0,10300000.0,13500000.0,3200000.0,3200000.0,0.0,208.0,308.0,308.0,408.0,100.0,100.0,0.0,33088.23529411765,33611.42533936651,33611.42533936651,34134.61538461538,523.1900452488662,523.1900452488699,0.0,6400000.0,200.0,3.0,6.0,9.0,3.0,3.5,4.0,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Casita,Ven,Cas,2,3680000.0,3940000.0,3940000.0,4200000.0,260000.0,260000.0,0.0,130.0,145.0,145.0,160.0,15.0,15.0,0.0,23000.0,27653.846153846156,27653.846153846156,32307.69230769231,4653.846153846154,4653.846153846152,0.0,520000.0,30.0,2.0,2.5,3.0,2.0,2.0,2.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Ceiba,Ven,Cas,2,27995000.0,29497500.0,29497500.0,31000000.0,1502500.0,1502500.0,0.0,390.0,410.0,410.0,430.0,20.0,20.0,0.0,65104.651162790695,72295.9153249851,72295.9153249851,79487.17948717948,7191.264162194395,7191.264162194391,0.0,3005000.0,40.0,3.0,3.5,4.0,4.0,4.0,4.0,3500.0,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Ceiba,Ven,Dep,12,4990000.0,6049000.0,5889493.583333333,6650000.0,524340.185143109,859390.25,-0.2912532197700298,79.0,84.0,82.83333333333333,86.0,2.266911751455907,3.25,-0.49274008623990434,58705.882352941175,73738.44537815126,71136.11635726433,79315.58024691358,6368.270750255747,9814.504475771479,-0.39124284214796023,1660000.0,7.0,1.0,1.9166666666666667,2.0,1.0,1.3636363636363635,2.0,3442.3333333333335,Medio,mediana_IQR,5889493.583333333,mediana_IQR,82.83333333333333,mediana_IQR,71136.11635726433
Zap,La Cima,Ven,Cas,27,5750000.0,7950000.0,8993703.703703703,23990000.0,3619375.9930235445,1630000.0,0.2829751606102289,140.0,215.0,248.37037037037038,1050.0,169.06127492019158,81.5,0.19369645793240103,22847.61904761905,38038.27751196172,39950.6993072904,67857.14285714286,10887.14800820768,14380.289489733015,0.17237502786834896,18240000.0,910.0,3.0,4.074074074074074,6.0,1.0,2.5185185185185186,6.0,1145.0,Medio,mediana_IQR,8993703.703703703,mediana_IQR,248.3703703703704,mediana_IQR,39950.6993072904
Zap,La Cima,Ven,Local comercial,1,7150000.0,7150000.0,7150000.0,7150000.0,0.0,0.0,0.0,180.0,180.0,180.0,180.0,0.0,0.0,0.0,39722.22222222222,39722.22222222222,39722.22222222222,39722.22222222222,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,,,,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Escondida,Ven,Cas,2,2490000.0,2635000.0,2635000.0,2780000.0,145000.0,145000.0,0.0,86.0,93.0,93.0,100.0,7.0,7.0,0.0,27800.0,28376.74418604651,28376.74418604651,28953.488372093023,576.7441860465115,576.7441860465115,0.0,290000.0,14.0,2.0,2.5,3.0,1.0,1.5,2.0,350.0,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Estancia,Ven,Cas,15,4500000.0,8500000.0,13101734.2,40080178.0,9848383.169959305,5200000.0,0.4514139551450197,86.0,305.0,316.06666666666666,682.0,140.1182675060211,131.5,0.07630279707969599,16568.91495601173,30501.930501930503,43170.60103105817,89067.06222222222,24087.401646650305,36923.91619258875,0.5081120280331525,35580178.0,596.0,3.0,4.266666666666667,6.0,1.0,3.0,6.0,7700.0,Medio,mediana_IQR,13101734.2,mediana_IQR,316.06666666666666,mediana_IQR,43170.60103105817
Zap,La Estancia,Ven,Dep,6,3592640.0,5147873.5,5048064.5,5900000.0,835834.4613466134,1198936.75,-0.10900810960015135,64.0,110.5,110.0,148.0,24.77229635432829,11.0,-0.018425238340533126,39166.66666666666,46255.269580679844,47051.116720420134,56135.0,6786.502955225095,12705.881261109753,0.10705155847265234,2307360.0,84.0,1.0,2.3333333333333335,3.0,1.0,1.8,4.0,2250.0,Premium,mediana_rango,5048064.5,mediana_rango,110.0,mediana_rango,47051.11672042013
Zap,La Giralda,Ven,Cas,6,7000000.0,15495000.0,14148333.333333334,18500000.0,4333360.576837437,6952500.0,-0.28369041290041014,250.0,490.0,484.6666666666667,781.0,157.67441841409223,63.75,-0.030877836776204242,21126.76056338028,28785.714285714283,29752.622561355776,37755.10204081632,6234.101912746418,10363.335607436318,0.14158614478330384,11500000.0,531.0,3.0,4.166666666666667,5.0,2.0,4.333333333333333,8.0,,Premium,mediana_rango,14148333.333333334,mediana_rango,484.6666666666667,mediana_rango,29752.622561355776
Zap,La Giralda,Ven,Dep,13,2730000.0,4736000.0,4612454.384615385,6462948.0,1260198.939671922,2687000.0,-0.09419051554226224,50.0,92.0,97.92307692307692,242.0,46.71758281823556,23.0,0.12181084490716884,22107.43801652893,56542.188679245286,50816.567352910024,59200.0,10621.679065677881,7641.184569479985,-0.5179029605605039,3732948.0,192.0,1.0,2.1538461538461537,3.0,1.0,1.8181818181818181,2.0,1900.0,Premium,mediana_IQR,4612454.384615385,mediana_IQR,97.92307692307692,mediana_IQR,50816.56735291002
Zap,La Gloria del Colli,Ven,Cas,1,4450000.0,4450000.0,4450000.0,4450000.0,0.0,0.0,0.0,228.0,228.0,228.0,228.0,0.0,0.0,0.0,19517.54385964912,19517.54385964912,19517.54385964912,19517.54385964912,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,,,,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Gloria del Colli,Ven,Dep,2,3160000.0,3179000.0,3179000.0,3198000.0,19000.0,19000.0,0.0,104.0,104.0,104.0,104.0,0.0,0.0,0.0,30384.615384615383,30567.30769230769,30567.30769230769,30750.0,182.69230769230853,182.6923076923049,0.0,38000.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,1550.0,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Granja,Ven,Cas,1,2995000.0,2995000.0,2995000.0,2995000.0,0.0,0.0,0.0,128.0,128.0,128.0,128.0,0.0,0.0,0.0,23398.4375,23398.4375,23398.4375,23398.4375,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,,,,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Haciendita,Ven,Cas,1,2990000.0,2990000.0,2990000.0,2990000.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,24916.666666666668,24916.666666666668,24916.666666666668,24916.666666666668,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Higuera,Ven,Cas,1,1150000.0,1150000.0,1150000.0,1150000.0,0.0,0.0,0.0,85.0,85.0,85.0,85.0,0.0,0.0,0.0,13529.411764705885,13529.411764705885,13529.411764705885,13529.411764705885,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Joya,Ven,Cas,3,4950000.0,8600000.0,7783333.333333333,9800000.0,2062495.791241497,2425000.0,-0.32330031601645104,140.0,245.0,244.33333333333334,348.0,84.9169528945127,104.0,-0.00641015763510457,28160.919540229886,35102.04081632653,32873.36773789976,35357.142857142855,3333.831156952281,3598.1116584564807,-0.5458296664922342,4850000.0,208.0,3.0,3.6666666666666665,4.0,2.0,2.5,3.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Loma,Ven,Cas,2,5350000.0,8915000.0,8915000.0,12480000.0,3565000.0,3565000.0,0.0,196.0,335.5,335.5,475.0,139.5,139.5,0.0,26273.68421052632,26784.80128893663,26784.80128893663,27295.918367346934,511.11707841030693,511.1170784103051,0.0,7130000.0,279.0,3.0,4.0,5.0,2.0,2.5,3.0,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Loma,Ven,Dep,4,2480000.0,3615000.0,3667227.5,4958910.0,986136.1773450713,1572227.5,0.04586622295708011,74.0,88.0,87.5,100.0,10.452272480183437,17.0,-0.041427613246525566,33513.51351351351,40763.48278102664,41157.394768891696,49589.1,6352.323899526518,9978.935607976397,0.05370283281237342,2478910.0,26.0,1.0,2.25,3.0,1.0,1.5,2.0,2008.0,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Loma Alta,Ven,Cas,1,3380000.0,3380000.0,3380000.0,3380000.0,0.0,0.0,0.0,217.0,217.0,217.0,217.0,0.0,0.0,0.0,15576.036866359447,15576.036866359447,15576.036866359447,15576.036866359447,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Mesa Colorada Poniente,Ven,Cas,1,1300000.0,1300000.0,1300000.0,1300000.0,0.0,0.0,0.0,192.0,192.0,192.0,192.0,0.0,0.0,0.0,6770.833333333333,6770.833333333333,6770.833333333333,6770.833333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Mesa de La Coronilla,Ven,Cas,6,27397206.0,28164949.5,30457102.166666668,42339475.0,5355803.676552238,1595387.0,0.390686377059023,380.0,465.0,461.6666666666667,550.0,60.392236439978134,95.0,-0.05038566671113681,53762.30392156863,68994.3828409091,66237.59300863008,76980.86363636363,8426.800262725485,12876.954509996576,-0.2986416216443325,14942269.0,170.0,4.0,6.0,7.0,4.0,6.0,7.0,,Medio,mediana_rango,30457102.166666668,mediana_rango,461.6666666666667,mediana_rango,66237.59300863008
Zap,La Mesa de La Coronilla,Ven,Dep,9,6441890.0,9900000.0,11226114.333333334,18400000.0,4176806.0411756416,5912280.0,0.29933699848947837,72.0,126.0,117.66666666666667,167.0,35.286131994185915,71.0,-0.22265806901897,77929.6875,89470.69444444444,94913.07757008504,122297.48611111112,14831.153888231178,26550.8901790034,0.34596957575087495,11958110.0,95.0,1.0,1.6666666666666667,3.0,1.0,1.8888888888888888,2.0,2655.0,Económico,mediana_rango,11226114.333333334,mediana_rango,117.66666666666669,mediana_rango,94913.07757008504
Zap,La Mojonera,Ven,Cas,1,9500000.0,9500000.0,9500000.0,9500000.0,0.0,0.0,0.0,330.0,330.0,330.0,330.0,0.0,0.0,0.0,28787.878787878788,28787.878787878788,28787.878787878788,28787.878787878788,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3.0,3.0,3.0,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Mora,Ven,Cas,1,3650000.0,3650000.0,3650000.0,3650000.0,0.0,0.0,0.0,230.0,230.0,230.0,230.0,0.0,0.0,0.0,15869.565217391304,15869.565217391304,15869.565217391304,15869.565217391304,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,,,,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Moraleja,Ven,Cas,5,1876000.0,2990000.0,2781200.0,3495000.0,542523.5110112741,445000.0,-0.3442365053132253,64.0,105.0,102.6,129.0,23.888072337465825,35.0,-0.08986180332988535,23217.054263565893,27960.0,27599.49815430048,33222.22222222222,3601.842329454417,5026.785714285714,-0.08952159026019013,1619000.0,65.0,2.0,3.0,4.0,2.0,2.0,2.0,600.0,Premium,mediana_rango,2781200.0,mediana_rango,102.6,mediana_rango,27599.49815430048
Zap,La Palmita,Ven,Cas,1,3890000.0,3890000.0,3890000.0,3890000.0,0.0,0.0,0.0,140.0,140.0,140.0,140.0,0.0,0.0,0.0,27785.714285714286,27785.714285714286,27785.714285714286,27785.714285714286,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Palmita,Ven,Dep,8,2500000.0,3125000.0,3127500.0,3950000.0,395276.8017478385,315000.0,0.00591619810824503,62.0,82.5,79.625,91.0,9.44639481495454,14.75,-0.28469234021639894,35714.28571428572,38993.055555555555,39396.62951690717,46470.58823529412,3304.5109064374096,3922.255142437287,0.1142404682837333,1450000.0,29.0,1.0,1.875,2.0,1.0,1.0,1.0,1858.8,Premium,mediana_rango,3127500.0,mediana_rango,79.625,mediana_rango,39396.62951690717
Zap,La Patria Universidad,Ven,Cas,2,10790000.0,10790000.0,10790000.0,10790000.0,0.0,0.0,0.0,250.0,275.0,275.0,300.0,25.0,25.0,0.0,35966.666666666664,39563.33333333333,39563.33333333333,43160.0,3596.666666666668,3596.6666666666642,0.0,0.0,50.0,3.0,3.0,3.0,5.0,5.0,5.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Patria Universidad,Ven,Dep,3,6500000.0,7250000.0,7883333.333333333,9900000.0,1458499.9904772788,1700000.0,0.35455228291431506,125.0,130.0,152.0,201.0,34.708308323320324,38.0,0.5175396222903268,32338.30845771144,55769.230769230766,55769.17974231407,79200.0,19131.2054604182,23430.845771144275,-2.1777667437702997e-06,3400000.0,76.0,2.0,2.6666666666666665,3.0,2.0,2.0,2.0,3300.0,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Periquera,Ven,Cas,3,6199000.0,6700000.0,6549666.666666667,6750000.0,248797.55268535548,275500.0,-0.4933595662066944,214.0,249.0,246.33333333333334,276.0,25.381533094401966,31.0,-0.08578379436888468,22460.144927536232,26907.630522088355,26969.94384146365,31542.056074766355,3707.9365091538775,4540.955573615058,0.013721543529822851,551000.0,62.0,3.0,3.3333333333333335,4.0,2.0,2.3333333333333335,3.0,1300.0,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Primavera,Ven,Cas,4,3700000.0,3773500.0,4059250.0,4990000.0,538531.9744453434,362250.0,0.4595210143024085,250.0,280.0,285.25,331.0,32.36800117399899,50.25,0.14046691809313627,11320.2416918429,13766.666666666668,14511.470679370981,19192.30769230769,3054.199261512236,4118.016500116197,0.21119093438683162,1290000.0,81.0,3.0,3.75,4.0,2.0,3.5,6.0,,Económico,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Sauceda,Ven,Cas,2,2250000.0,2625000.0,2625000.0,3000000.0,375000.0,375000.0,0.0,81.0,90.5,90.5,100.0,9.5,9.5,0.0,22500.0,29768.51851851852,29768.51851851852,37037.03703703704,7268.518518518518,7268.518518518522,0.0,750000.0,19.0,2.0,2.5,3.0,2.0,2.0,2.0,800.0,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Stravaganza,Ven,Cas,1,3760000.0,3760000.0,3760000.0,3760000.0,0.0,0.0,0.0,105.0,105.0,105.0,105.0,0.0,0.0,0.0,35809.52380952381,35809.52380952381,35809.52380952381,35809.52380952381,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Toscana,Ven,Cas,9,14500000.0,17014710.0,17757621.666666668,21990000.0,2472151.50784714,2597193.0,0.2833256109938402,250.0,380.0,371.1111111111111,457.0,64.37985268776845,54.0,-0.13017309708029667,39975.0,48118.16192560175,48445.69632094277,58000.0,5117.279104779726,2822.048289473685,0.06034503552251769,7490000.0,207.0,3.0,4.444444444444445,6.0,1.0,4.444444444444445,7.0,3685.0,Premium,mediana_rango,17757621.666666668,mediana_rango,371.1111111111111,mediana_rango,48445.69632094277
Zap,La Toscana,Ven,Dep,1,8490000.0,8490000.0,8490000.0,8490000.0,0.0,0.0,0.0,157.0,157.0,157.0,157.0,0.0,0.0,0.0,54076.43312101911,54076.43312101911,54076.43312101911,54076.43312101911,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,6000.0,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Tuzanía,Ven,Cas,3,1900000.0,1900000.0,1900000.0,1900000.0,0.0,0.0,0.0,60.0,80.0,83.33333333333333,110.0,20.548046676563253,25.0,0.13245323570124104,17272.727272727272,23750.0,24229.79797979798,31666.666666666668,5886.086837912138,7196.9696969697,0.06655583256396279,0.0,50.0,3.0,3.0,3.0,,,,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,La Tuzanía,Ven,Dep,5,1095000.0,1300000.0,2537156.0,4565304.0,1616990.9509525402,3205476.0,0.684324154848761,53.0,80.0,72.2,88.0,15.497096502248414,32.0,-0.4501831738857977,16250.0,23333.33333333333,32809.26095443244,51924.13953488372,15751.891490372316,31218.07718696398,0.5380641003931509,3470304.0,35.0,2.0,2.4,3.0,1.0,1.0,1.0,,Económico,mediana_rango,2537156.0,mediana_rango,72.2,mediana_rango,32809.26095443244
Zap,La Venta del Astillero,Ven,Cas,6,2280000.0,5400000.0,6388333.333333333,12000000.0,3345795.4543310357,4562500.0,0.2696580770253003,110.0,241.5,428.0,1500.0,485.36206416790895,156.5,0.3507699527006535,8000.0,25050.77711056164,22521.256518996874,35909.09090909091,9722.680143818392,13970.532288163246,-0.23749889728272439,9720000.0,1390.0,2.0,3.5,6.0,2.0,2.8333333333333335,6.0,500.5,Medio,mediana_rango,6388333.333333333,mediana_rango,428.0,mediana_rango,22521.256518996877
Zap,Lagos del Country,Ven,Cas,11,5199000.0,8280000.0,10439181.818181818,26500000.0,6508889.9880112475,1870000.0,0.3162903491697615,146.0,232.0,295.45454545454544,655.0,143.0202551683843,121.0,0.42302773923077164,15000.0,34439.65517241379,36305.64421579109,75714.28571428571,14565.114142307732,6423.813474941922,0.12215151405057374,21301000.0,509.0,3.0,4.090909090909091,8.0,1.0,2.272727272727273,4.0,,Económico,mediana_IQR,10439181.818181818,mediana_IQR,295.45454545454544,mediana_IQR,36305.64421579109
Zap,Lagos del Country,Ven,Dep,3,2600000.0,3350000.0,5533333.333333333,10650000.0,3630962.529259823,4025000.0,0.49096739151852503,85.0,90.0,108.33333333333333,150.0,29.53340857778225,32.5,0.5068532453284876,30588.235294117647,37222.22222222222,46270.152505446626,71000.0,17695.130468925934,20205.882352941175,0.41749362366658116,8050000.0,65.0,2.0,2.6666666666666665,3.0,1.0,1.3333333333333333,2.0,650.0,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Las Alamedas,Ven,Cas,2,4800000.0,5000000.0,5000000.0,5200000.0,200000.0,200000.0,0.0,140.0,148.5,148.5,157.0,8.5,8.5,0.0,33121.019108280256,33703.36669699727,33703.36669699727,34285.71428571428,582.3475887170134,582.3475887170061,0.0,400000.0,17.0,3.0,3.0,3.0,2.0,2.0,2.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Las Arboledas,Ven,Cas,8,4700000.0,6295000.0,6673750.0,11500000.0,1914372.8574914553,550000.0,0.18506749216785673,74.0,231.5,251.375,458.0,108.8886329007762,116.0,0.1707373822694103,18597.560975609755,27128.576184228565,31235.02338453562,63513.51351351351,13920.612019942611,10794.243888127417,0.27593827193828313,6800000.0,384.0,3.0,4.25,7.0,2.0,2.25,3.0,,Premium,mediana_rango,6673750.0,mediana_rango,251.375,mediana_rango,31235.02338453562
Zap,Las Arboledas,Ven,Dep,23,2190000.0,2750000.0,2923586.9565217393,4868500.0,729694.4663197699,380500.0,0.2326609292984029,70.0,85.0,85.65217391304348,128.0,14.168577283221623,14.0,0.045017834684738384,26941.176470588234,32777.77777777778,34001.668705531556,51111.11111111111,4966.832513296895,5661.764705882346,0.24099643740727283,2678500.0,58.0,2.0,2.4347826086956523,3.0,1.0,1.1363636363636365,2.0,1667.375,Medio,mediana_IQR,2923586.9565217397,mediana_IQR,85.65217391304348,mediana_IQR,34001.66870553156
Zap,Las Arboledas,Ven,Local comercial,2,2300000.0,2596450.0,2596450.0,2892900.0,296450.0,296450.0,0.0,33.0,37.0,37.0,41.0,4.0,4.0,0.0,69696.9696969697,70127.75314116778,70127.75314116778,70558.53658536586,430.78344419808127,430.78344419808127,0.0,592900.0,8.0,1.0,1.5,2.0,,,,2615.0,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Las Arboledas,Ven,Ofc,5,2673000.0,2801400.0,2932440.0,3608100.0,347246.1524624859,206100.0,0.337529266422299,38.0,41.0,42.6,55.0,6.343500610861483,3.0,0.2255983869454907,65601.81818181818,70342.1052631579,69106.91049130587,70705.26315789473,1953.5534034515504,2231.7073170731746,-0.5655293518840739,935100.0,17.0,1.0,1.0,1.0,,,,2344.4,Medio,mediana_rango,2932440.0,mediana_rango,42.6,mediana_rango,69106.91049130587
Zap,Las Arboledas,Ven,Terreno / Lote,1,5850000.0,5850000.0,5850000.0,5850000.0,0.0,0.0,0.0,236.0,236.0,236.0,236.0,0.0,0.0,0.0,24788.13559322034,24788.13559322034,24788.13559322034,24788.13559322034,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,,,,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Las Cumbres,Ven,Cas,3,5995000.0,9200000.0,15398643.333333334,31000930.0,11109801.023469722,12502965.0,0.4555591119377623,257.0,288.0,335.0,460.0,89.28979038314888,101.5,0.4297841795638771,20815.972222222223,35797.6653696498,41335.65455960952,67393.32608695653,19414.160922056406,23288.676932367154,0.23290984642449672,25005930.0,203.0,3.0,4.666666666666667,6.0,2.0,3.6666666666666665,6.0,800.0,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Las Cumbres,Ven,Dep,5,9600000.0,10300000.0,12320000.0,17000000.0,3045915.29757477,5100000.0,0.5931691295744177,214.0,292.0,292.8,428.0,77.56906599927578,90.0,0.00922457610612938,32876.71232876712,44545.454545454544,43040.96035705718,54838.70967741936,8226.386369085023,13317.757009345798,-0.16357856906172505,7400000.0,214.0,2.0,2.8,3.0,2.0,2.6,4.0,6400.0,Económico,mediana_rango,12320000.0,mediana_rango,292.8,mediana_rango,43040.96035705718
Zap,Las Flores,Ven,Cas,1,7800000.0,7800000.0,7800000.0,7800000.0,0.0,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,0.0,39393.93939393939,39393.93939393939,39393.93939393939,39393.93939393939,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Las Flores,Ven,Dep,1,2800000.0,2800000.0,2800000.0,2800000.0,0.0,0.0,0.0,71.0,71.0,71.0,71.0,0.0,0.0,0.0,39436.619718309856,39436.619718309856,39436.619718309856,39436.619718309856,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,350.0,Premium,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Las Fuentes,Ven,Cas,11,8900000.0,24000000.0,22372727.272727273,32000000.0,7125892.723542645,9400000.0,-0.21773323401686556,259.0,558.0,593.6363636363636,957.0,218.11226163993155,356.0,0.15578188630205644,29333.33333333333,34362.934362934364,39734.23546510089,70640.1766004415,12472.065584651154,14046.985977932272,0.41062441675993283,23100000.0,698.0,3.0,4.363636363636363,7.0,3.0,5.0,10.0,750.0,Premium,mediana_IQR,22372727.272727277,mediana_IQR,593.6363636363636,mediana_IQR,39734.23546510089
Zap,Las Lomas Golf Hábitat,Ven,Cas,9,27000000.0,37205200.0,41840112.55555555,75900000.0,14522687.050431933,6377800.0,0.3008973097846954,500.0,577.0,687.5555555555555,1085.0,196.4903792448945,316.0,0.5304726764484275,47044.91725768321,64273.46153846154,60661.8942581816,69953.91705069125,7962.69208770076,15222.855859414827,-0.4276214939152154,48900000.0,585.0,3.0,5.111111111111111,7.0,5.0,6.111111111111111,7.0,1.0,Económico,mediana_rango,41840112.55555555,mediana_rango,687.5555555555555,mediana_rango,60661.8942581816
Zap,Las Lomas Golf Hábitat,Ven,Dep,12,5209000.0,8392640.0,9587236.75,15200000.0,3283699.886694304,5665640.25,0.34830811302887416,73.0,146.5,170.16666666666666,311.0,69.82935549529931,107.25,0.32449258704836037,37826.086956521736,55620.87912087912,60036.126711158984,96018.97037037036,16759.751964308576,16839.767562501147,0.2522279410454237,9991000.0,238.0,1.0,2.6666666666666665,4.0,2.0,2.25,3.0,5591.75,Económico,mediana_IQR,9587236.75,mediana_IQR,170.16666666666666,mediana_IQR,60036.12671115898
Zap,Las Palmas,Ven,Cas,2,1980000.0,21338139.0,21338139.0,40696278.0,19358139.0,19358139.0,0.0,76.0,213.0,213.0,350.0,137.0,137.0,0.0,26052.63157894737,71163.85578947369,71163.85578947369,116275.08,45111.224210526314,45111.22421052633,0.0,38716278.0,274.0,3.0,4.0,5.0,3.0,3.5,4.0,,Medio,no_estadistica,,no_estadistica,,no_estadistica,
Zap,Las Palomas,Ven,Cas,1,4199000.0,4199000.0,4199000.0,4199000.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,34991.666666666664,34991.666666666664,34991.666666666664,34991.666666666664,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,400.0,Premium,no_estadistica,,no_estadistica,,no_estadistica,
